id	filename	md5	size	state
e23fb245-f574-4965-9bcd-4bb50661188a	e23fb245-f574-4965-9bcd-4bb50661188a.vcf	7606b018900bebb217a0ba485e8a4699	218895	released
78556f7b-54b2-4837-87d6-4b36b6e7b026	78556f7b-54b2-4837-87d6-4b36b6e7b026.vcf	0f46f0a3fae9822e98a6522572af75c3	321866	released
2b98314e-fa27-47c0-af96-fcfe653c25b3	CODON_p_TCGA_293_294_295_N_GenomeWideSNP_6_F01_1343634.grch38.seg.v2.txt	81eb706632528e90d5075497743dd5d1	20137	released
4a372d5a-e12c-4d80-baaa-0d15d32cbb66	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_F09_1487096.nocnv_grch38.seg.v2.txt	16d2a3732d7f0c381451cafbf229b9db	22824	released
14321843-0e85-449a-ac7e-93eda142b711	14321843-0e85-449a-ac7e-93eda142b711.vep.vcf.gz	7bdcac3b6d712e868a6544f10f0560bf	848791	released
dd7c1835-24ab-4df5-a643-c1f73d836d0c	C500.TCGA-BT-A42B-10A-01D-A23K-08.3_gdc_realn.bam	470e9b2e419f0d9b7219b602ac087f65	19986642878	released
242529be-23d9-42fe-9373-0fdc899e2288	FRUIT_p_TCGAb_327_328_329_NSP_GenomeWideSNP_6_D05_1367844.grch38.seg.v2.txt	155aa1fc386df0f0f6e17db2d8fad85a	31879	released
3b69cc62-01a9-4b84-a3a3-7bf0fb29b155	TCGA-G2-A2EJ-01Z-00-DX2.3DCD4041-FBE0-45B4-BD5B-6A9E8200289C.svs	8d5fe0a7a2068ef4201a0cffb7be48f9	1585652955	released
8bd3e5f4-e0b1-4772-bbfd-da9ed0460a10	C500.TCGA-GC-A3RC-01A-11D-A22Z-08.7_gdc_realn.bam	870e89fc787c4ce6550a46b969029051	9457140584	released
6a81567c-2a6a-4335-9fee-104e399fde14	TCGA-2F-A9KQ-01A-01-TSA.2B19AC4B-1FF9-4867-A9EE-B39E265EF330.svs	bbf81889158bac3414e6dd68456c15ee	105906525	released
7b277eaf-f895-4b62-81bb-67ea4b468b47	7b277eaf-f895-4b62-81bb-67ea4b468b47.vcf.gz	19a30b1e5378086fd6733e2c138eabde	49805	released
65b0f023-cefc-4b9f-a2e7-4753614f4bc0	nationwidechildrens.org_ssf.TCGA-CU-A0YR.xml	fa62a2a9d33bfa7843f9ddc7cacd3ba2	20216	released
42b20f57-f379-40a0-a83b-761e2158ae7d	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_H09_863268.grch38.seg.v2.txt	b4458f3414a0ff12f42651b0a351c0be	42558	released
2b004dbb-f9de-4d3b-8e8c-3fe3363adc0a	2b004dbb-f9de-4d3b-8e8c-3fe3363adc0a.vcf	286f6172e193fdcce5beb963257af1fe	404229	released
e6fe6265-bbbc-4979-8265-36b0ba0bd1c1	9eb73e5b-9275-4855-8395-38facb0aa18b.FPKM.txt.gz	16fa3875e34d25fbd37873b35a2b328c	502172	released
a9bbe97a-773c-45b0-a69f-64d6563428ef	nationwidechildrens.org_clinical.TCGA-FJ-A871.xml	517a85d1527080ea1b2125824066cffe	73285	released
97b0caf4-3a02-42a6-bf62-67c9cd8cf9ef	TCGA-BLCA.adc15635-70ec-4e5f-be36-0fd3c847ae75.ascat2.allelic_specific.seg.txt	5249bacba0ab61a90cc771f3d89f9f6b	7917	released
137bb4d2-35ec-444e-9ce8-fbf1b8cd3e63	137bb4d2-35ec-444e-9ce8-fbf1b8cd3e63.vep.vcf.gz	5e4e248746892f25cdcaa775264687c0	257466	released
d9975742-66e5-4cf8-a9ae-6f74b06de3fb	C500.TCGA-GU-A42Q-10A-01D-A23U-08.3_gdc_realn.bam	7952d9503225a3de8abb6f9695341955	5309124148	released
91f5d246-f58d-44ba-b7e4-8119607358d0	nationwidechildrens.org_biospecimen.TCGA-CU-A0YN.xml	63e28d9e8773481eb41741e28dfa5a8f	75366	released
e68cb426-e08b-4d04-979d-b89ceef7d395	nationwidechildrens.org_ssf.TCGA-DK-A3IM.xml	4e98b9c0314da6f89475e46f089ff8e0	16481	released
96ff4d60-25bd-4428-a79f-0aaa9f412957	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_G11_1473662.grch38.seg.v2.txt	1ae2f22176b7aa0c9a3542aa35ffa6a2	46818	released
42c9c897-b973-48eb-a93b-505191b5c378	42c9c897-b973-48eb-a93b-505191b5c378.vcf	f32ae45f918e6ea9b455669d0a3e8122	276618	released
21511857-462f-40a2-909d-b86756359b00	nationwidechildrens.org_clinical.TCGA-CF-A9FM.xml	1003765e3b9b7c880eb4c095642c185c	36304	released
dbf9b4b7-bfe3-4062-81cd-f27962c711af	dbf9b4b7-bfe3-4062-81cd-f27962c711af.vcf.gz	24238dac0a0ade4bd9cd45bc160030bc	115188	released
4a989505-2afb-4d3f-b394-6d1a5b49ac2b	TCGA-E7-A6MD-01A-41R-A358-13_mirna_gdc_realn.bam	aceb62786366486f99e94f4431304f1d	225162846	released
c5129441-ade5-42c9-9da7-fa652b63ed9f	e8fd8597-6516-4f80-89e2-1dd1a3d50f56.FPKM.txt.gz	f96512da47219397a1233eb99c2c9547	526657	released
5b8ae975-6209-48ad-9a74-b517ecb3660b	5b8ae975-6209-48ad-9a74-b517ecb3660b.vcf.gz	214399cd471d22908030318900274b50	69203	released
4943d6ed-93bc-4298-9581-c137c0b3afad	4943d6ed-93bc-4298-9581-c137c0b3afad.vcf.gz	01c736adb45f5636b4a4efa6b3e61d7c	152997	released
e016139c-7936-479f-bc0e-b83aed94a378	e016139c-7936-479f-bc0e-b83aed94a378.vcf.gz	7f70e12963c6476ca008f01d0d30294c	115351	released
c99be372-1e6b-405e-a1ed-dfbeaaa8d858	c99be372-1e6b-405e-a1ed-dfbeaaa8d858.vep.vcf.gz	7b674ea0a22181b2bc88aba6dc113ef1	346260	released
2dccfb1e-a396-41fc-af92-7dc4744f7535	d8617cb9-397d-434f-b253-7762c4f19b21.mirbase21.isoforms.quantification.txt	a2bb9baf6aa83bb35d1f657a427a9f73	349451	released
6ac3239c-9810-4c28-8d83-3635f3000990	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_A01_1486858.grch38.seg.v2.txt	fdb52ed36e5b28d621025f0b593e092d	52221	released
254cb4cd-e2eb-4a27-a7b2-1a92edec4767	nationwidechildrens.org_ssf.TCGA-GV-A3QK.xml	45f88177d93896a97fd453a34996527c	15703	released
7135d13f-81e7-4680-acc4-d7f389836568	nationwidechildrens.org_ssf.TCGA-E7-A8O7.xml	f5afcd3126a4ec3d8f5844ccba4d0359	16306	released
f000a25d-efae-49c9-bedf-c8bce1175aac	TCGA-BLCA.6848256c-4433-4575-abe5-cd59f45de5ad.ascat2.allelic_specific.seg.txt	6209499a074640858c68934f2992be28	17466	released
7bf1c685-a1fa-4053-bbbc-873862c30b8e	7bf1c685-a1fa-4053-bbbc-873862c30b8e.vcf	687a7bd7f4576a25b74b94749583a936	227731	released
9f3209fb-2265-474a-9534-84fd66fd3aa0	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_A11_1487146.nocnv_grch38.seg.v2.txt	6226c4d93175e837754ecc57980b7658	24403	released
49a05d57-2216-40c5-9d0d-2568fd3f4875	2cf07cba-6e3b-4682-a72c-31b5b69e3741_gdc_realn_rehead.bam	abb5605ccdb6c00b81b574d7bb19948c	6621841018	released
8ae42d2c-bf7b-4941-93c1-c978c7c5f0f7	nationwidechildrens.org_ssf.TCGA-FD-A5BU.xml	d5c3c5a3b7a1478a12c4ba5a17b6b881	16319	released
2b9dfeba-69b2-4529-85f0-c2dd9698dac4	2b9dfeba-69b2-4529-85f0-c2dd9698dac4.vcf.gz	55be6432e4f10d8a723a5c9ca9e710f7	124438	released
df897bb0-3181-4cda-9edc-1f389601aca2	65c43832-78c2-4c58-ac9d-19ea0fd18cc9_gdc_realn_rehead.bam	6ac83a10c0a70472be25e6a0a52d97f8	4968377863	released
7bffd22d-7d36-4bd6-a422-4d27284ad8db	nationwidechildrens.org_ssf.TCGA-GU-A42R.xml	f29f3f329a33817caba0d08e27b7d3b7	16332	released
edd25b54-cef8-4285-8523-5fff7524f57a	TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5.svs	d09a4894ef212ffc78517879851c5fff	1272871853	released
a4444116-7789-4abe-b3bf-d038249cecba	nationwidechildrens.org_ssf.TCGA-CU-A3KJ.xml	7a4b5362909947aaefacc72a91620661	16388	released
e4299da4-1dcf-4bb2-94c8-4d2d0409615f	e4299da4-1dcf-4bb2-94c8-4d2d0409615f.vep.vcf.gz	6c29f294ae5ed5a5a7bb8c2d433276ca	1647939	released
6e78137d-45af-427c-a71d-93736c9b0b3b	6e78137d-45af-427c-a71d-93736c9b0b3b.vcf.gz	019378b76822bce98fe4f8e67461d4ba	104862	released
342b76af-f41a-4369-9300-9c7414f53588	C500.TCGA-FD-A3SR-10A-01D-A22Z-08.9_gdc_realn.bam	48193d7adcfaf5c61ab4c911a17bbfcc	9254362920	released
b3d8b307-4b8d-430d-84bb-1be7c9f1d8a7	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_C02_1487046.grch38.seg.v2.txt	b73ad87673ab7891e182a06100f8e49b	17737	released
796de856-2568-40f1-94e2-035404e76ce5	C500.TCGA-DK-A3IK-01A-32D-A21A-08.2_gdc_realn.bam	ea18c45d5fbb9afd715b467b7dd78c75	11185479684	released
59217f30-e69a-4c3c-b929-57f3ce411438	TCGA-BT-A42B-01A-41-A23Y-20_RPPA_data.tsv	5df255d55e24231692cb1638f048bd76	22097	released
1ac38fa7-ebd2-47c1-92f3-9e2294f81cba	nationwidechildrens.org_biospecimen.TCGA-C4-A0F7.xml	ed048864fa206dd83e59058ddc5c66da	71363	released
50797cbf-078e-4c4a-8b4b-5af40d0afeec	50797cbf-078e-4c4a-8b4b-5af40d0afeec.vep.vcf.gz	d298e62bc88be290a2ad2de7032c4262	605140	released
ad533483-1325-4d70-a572-490cac0f4495	dde34740-8bd1-44eb-8280-c87239f74406_gdc_realn_rehead.bam	61d54be20cd86e296b60d6a11cb364e5	5990826309	released
61c4f96c-c018-43ac-b19e-e0339614dd03	TCGA-UY-A78P-01A-12R-A36A-13_mirna_gdc_realn.bam	b3756614aba0aeb3871f1951ac6a4537	45388946	released
1cad9b27-4931-417e-9652-4fd87f3794e7	dfcc3adf-acac-470d-a49d-3285de250c86.FPKM-UQ.txt.gz	913fc1167004412907e13f1d07e69958	496265	released
52bf64f5-77ef-44b9-9cec-bbd50ca26915	TCGA-XF-AAMW-01A-01-TSA.F8C4CD68-92FB-4873-8E31-ED6A7C1990A8.svs	ee9bd247bdc1a695c6282ac8f4d44c18	582153115	released
cdaf87ca-56e9-4bb6-af1d-29b769f5e678	9afa802e-83c0-412f-a01b-12d1519ba5dd.mirbase21.mirnas.quantification.txt	b01726e8c228bd9249b9715e3fb1d210	50509	released
3f037338-296e-46f0-b943-9e6f927107f6	66f3c0b6-1b74-484b-8540-32400cef01a7.FPKM-UQ.txt.gz	d1f59e0162cba1287cf3d5c424902ad4	506615	released
2e7cd880-99dc-4c8a-b1f1-0f1638364fd3	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_H01_863284.grch38.seg.v2.txt	0c35062d9b22c522e2a5f871e6b275ee	43800	released
28dba6f1-4056-45dd-9578-c6053d6821ec	5fe61ab5-d40f-4369-8166-d540a0e9b4df.FPKM-UQ.txt.gz	f3b368dd8d908eb98bf013c1922ee4b0	535508	released
2312c1d7-975e-46d7-9744-ab1721001a40	nationwidechildrens.org_biospecimen.TCGA-K4-A83P.xml	5b26efc3c577bc6998dcb714e660d89e	75581	released
3829dedb-9a1f-4fd6-8f15-1bd9c70b62db	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_A10_1473530.nocnv_grch38.seg.v2.txt	28036a8955d33d7107a58e02ac2cde4d	3725	released
983f45eb-cab2-431f-9371-47d7b75cb4f4	TCGA-K4-A5RJ-01A-11R-A28I-13_mirna_gdc_realn.bam	43b63c2f5c7e3f41b7bd3339019d846d	108609292	released
2b1e09ad-dc11-43ac-8a47-c06d300e230a	2b1e09ad-dc11-43ac-8a47-c06d300e230a.vep.vcf.gz	538a284977724de99e2ba15cd5264550	186294	released
a7c22c52-4ae8-4518-9156-abd83a472740	a7c22c52-4ae8-4518-9156-abd83a472740.vep.vcf.gz	ddcc3b7ef75979fcef31334e712c5e75	607552	released
05c250be-7ae7-4396-815c-1d248130af28	4aa96891-835c-4097-8164-ff3dda6f323d.mirbase21.mirnas.quantification.txt	f85f6d5370d32f0d618d15ea700809d4	50350	released
7a607a66-203d-4451-a8f0-7e0265fb2b43	nationwidechildrens.org_clinical.TCGA-UY-A8OD.xml	356101acf17e8efe1820703da3a05478	36180	released
d6ae9989-7e17-47b4-87a4-0cd9a654d811	TCGA-BLCA.008f75de-3e64-4887-9ec2-85e20ebbaa67.gene_level_copy_number.tsv	df59792ccbd3012fd0413f6c79220333	3484785	released
d6c44be0-a8b7-41b0-b362-c89d58a6a678	d6c44be0-a8b7-41b0-b362-c89d58a6a678.vcf.gz	ee680a30f7ee511f385e5c7956da18a9	43834	released
d6367add-4630-45d4-8263-605f1550be19	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-E7-A85H-01A-11D-A34V-05.gdc_hg38.txt	1e69d558577e40ef25901e7540a33eb9	141292860	released
7ff01c94-2d42-4686-89e6-cdf2e8e4cc7b	nationwidechildrens.org_clinical_omf_v4.0_blca.txt	460a849dc6b47454e9ea6b9cd170a8ec	86273	released
c933655d-9ee5-4753-9eb5-5028958bff33	23e449b8-2d88-4820-8e5a-e010d0538d0a.htseq.counts.gz	7f3b03eaf89c2d91a7cc71beac9b4557	251071	released
67a1aa94-63aa-4f99-bc4d-cb4caccf9c28	FOXED_p_TCGA_b122_128_SNP_N_GenomeWideSNP_6_G05_781748.nocnv_grch38.seg.v2.txt	fd5a1d09bac1ebf840a862b147128dd3	4563	released
c14b5dff-c63a-4795-9991-cdbe4cbef339	C500.TCGA-E5-A4U1-01A-11D-A31L-08.2_gdc_realn.bam	43047ed93395b0c17959f1c5d000664d	12890095228	released
f4394104-1491-4f25-b6c7-56c9af7f7eca	nationwidechildrens.org_ssf.TCGA-XF-A9SJ.xml	1ef51e06f32f78eb1770e75e0da49be5	16354	released
6acd3bd1-660a-4abc-b896-be9d2345521b	TCGA-E7-A3X6-01A-21-A23Y-20_RPPA_data.tsv	51dc3676b6cca458b360ef36a79928ff	22108	released
62759f7c-6f64-4461-95a0-0ef42203a679	62759f7c-6f64-4461-95a0-0ef42203a679.vep.vcf.gz	2bb519ba4596f714350eca108023d614	257425	released
422613ad-8fc9-448a-a4f3-bce89920da55	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-ZF-A9R5-01A-12D-A42F-05.gdc_hg38.txt	e5b31ab92e3e30d160d8f51fa421b9e1	141317619	released
8ab42c23-9f43-4e7e-a92c-a9af25b9b07e	TCGA-BLCA.5040809f-4a4a-4b4c-87db-e936df9a68cd.gene_level_copy_number.tsv	88f6eac967ff84b8702871d5f8c3555b	3486403	released
28274e02-4435-4d2e-b3f8-7d6ea507a06e	28274e02-4435-4d2e-b3f8-7d6ea507a06e.vcf.gz	f35fd235387d303785a4b87b16e51c20	138950	released
4244a69f-e3c6-4437-b5c4-41325c55e034	4244a69f-e3c6-4437-b5c4-41325c55e034.vcf	d5c9a63c55f4ab03b89b75a6a75b905b	309733	released
10f4795e-29d6-4ca1-a9d1-1cbb6cf93d82	10f4795e-29d6-4ca1-a9d1-1cbb6cf93d82.vcf.gz	cfbdb595333c4c44fee839aa10c0fd92	178892	released
7d966e66-d81e-46e0-8bd8-9c076335535a	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_C11_1473634.grch38.seg.v2.txt	9f51b49a4c00c94842b484f1d60dcdef	79107	released
b6a5ba03-15b2-4e11-a371-55cb76e5298b	nationwidechildrens.org_ssf.TCGA-XF-A9SK.xml	b7a9cad71db45f253d60f3b7c0f8d838	16348	released
6ff45346-35de-4971-874c-1d96f5f70f01	db76b36f-3d71-487e-b79f-264a46b17741_gdc_realn_rehead.bam	dd1fadcc617cee1e6951d93f9adbbe21	7617953700	released
97349cf8-b3eb-4aa1-b5bd-2ed6c5d4aa72	97349cf8-b3eb-4aa1-b5bd-2ed6c5d4aa72.vep.vcf.gz	84a74336cb5c51d2c88fa27a6d09caa6	5987070	released
5babae46-5759-4ef9-9dfd-e8a1e32672ea	TCGA-GV-A6ZA-01A-01-TS1.5B052A25-5295-4218-B14E-16EDE6F218F5.svs	6aeb478d48d627d36023607ba52e104e	254225159	released
408e09dd-0787-4438-9d94-7163b1056a9b	TCGA-ZF-A9R0-01Z-00-DX1.B9FD30D2-807E-49F7-A9E0-C58226EDEF13.svs	1e35eaeb95c09e9cecedf1e0ef1a60b6	2095400867	released
f5e7ef0b-2421-43e2-8626-a47e17c48884	TCGA-BLCA.cdec7349-4e29-4415-96c0-a44f55747301.ascat2.allelic_specific.seg.txt	d7c27f501158fdb3de776cdacb50dcaf	9902	released
6effdd21-4fa5-4419-8ecb-e250aa8227ef	C500.TCGA-G2-AA3D-01A-11D-A391-08.1_gdc_realn.bam	05998636aa8288e6beb0c102c3b708e5	8169642569	released
07fd1a53-7eed-49d4-a87d-5818e5f7c878	nationwidechildrens.org_omf.TCGA-XF-A8HD.xml	05aa1aa171a9601429f8876ea9e6cc03	11299	released
ca30e0a3-0408-4c6a-b906-e4d0caf03f1d	nationwidechildrens.org_biospecimen.TCGA-DK-A3WX.xml	c2d414bc68058e036d7b6905167a0c84	63695	released
7bd7d470-4a29-4d45-93d8-74525461ee20	37f63049-0e07-4be7-a0b2-7d60843cadbc.mirbase21.mirnas.quantification.txt	a01feeb48bd363248b3b9db6fd58d6b0	50456	released
dc4bc936-624c-4853-9b0f-d9da8a7d3dc6	nationwidechildrens.org_biospecimen.TCGA-CU-A3QU.xml	08dd3feb06d20d1f7d60821702b2c7e2	58887	released
684efe06-3762-4c3d-8056-2106d931ede0	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_F08_1487102.grch38.seg.v2.txt	46176886b42b0221a2ece853cbce502e	28573	released
6e310938-7b72-4a3b-a8cf-705387c1f3ad	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA6Q-01A-11D-A392-05.gdc_hg38.txt	6c66a92e2a4911022448814687f25103	141280681	released
516b23c2-bfe5-415f-8ebe-63488e76412b	86865850-1b95-41cc-a0ce-22b2bcaa1d22.FPKM-UQ.txt.gz	903453ffde741dca688c7e7c9abc8485	497144	released
55bfde5d-bd86-4131-a074-fd8f8d57a087	55bfde5d-bd86-4131-a074-fd8f8d57a087.vep.vcf.gz	57907748c1be316bb04ba848b8568b75	557030	released
0d2b62f7-56ec-4270-b8c4-483cf3c93fc1	9b416894-956d-4d87-9b1c-af2afe7b10ec.mirbase21.mirnas.quantification.txt	77618ddfb57d486e14b21d78982b7093	50288	released
165fa036-3caa-4531-822f-33cdcf8c6061	nationwidechildrens.org_clinical.TCGA-CU-A72E.xml	3deb23a8cf723b486a7adc891fa8689d	41404	released
8c7dacdd-f7b0-4d00-b7e0-61006c1f7806	8c7dacdd-f7b0-4d00-b7e0-61006c1f7806.vep.vcf.gz	4356bd37edb7b97e45a9c0d1f2018ccb	375521	released
e9a66356-3fbc-49f9-b00e-7bf83957fb58	TCGA-H4-A2HQ-01A-11R-A17X-13_mirna_gdc_realn.bam	d851813c3eaa4491d42908fc135427c6	207273693	released
d1dfd6a1-8f75-4378-8354-3527b79cc7ba	29e57108-8cec-4bc5-bb54-db02343ca9d2.mirbase21.mirnas.quantification.txt	648a59f4d8d8a31268985f7c4dba6c52	50227	released
427ff414-be23-4837-9393-ddd187e89fa5	2aa0ae87-9b93-4901-89aa-7cd45583cb3a.FPKM.txt.gz	70b3f2a882e3c97a334007268b631432	492682	released
c9978c9d-3605-472d-a3a7-67c942475ec8	FOXED_p_TCGA_b122_128_SNP_N_GenomeWideSNP_6_G05_781748.grch38.seg.v2.txt	dd3434bdd5362ca0d577784afb028236	30692	released
b6613b00-0f6a-4d96-a104-d614aa790f1c	CHESS_p_TCGAb_112_347_367_NSP_GenomeWideSNP_6_B11_1438736.nocnv_grch38.seg.v2.txt	ca48fcf63f5ac851682580f267c288d0	30901	released
bd40a621-1bcd-4560-b56f-7a177ab101de	a69188da-1c3b-4d14-b50c-86e3a7ff0a5e.FPKM.txt.gz	37afe9b198543dbdcb2991a0dbbd339b	507747	released
7ef5aa0b-905f-4a94-ad99-ca85e41ce318	a49b739f-b106-498c-9453-c6240ffe338a.FPKM-UQ.txt.gz	d6b30227b5e232d58b67760f18234b20	499007	released
c24e5c92-7546-4e6f-b814-75b026e9f4a8	c24e5c92-7546-4e6f-b814-75b026e9f4a8.vcf.gz	05b8f6974f803b63c21183e718bab0ae	150333	released
e060735c-c01e-4885-9c4d-d5d668717307	e060735c-c01e-4885-9c4d-d5d668717307.vcf.gz	897a9a09239996b1e7243f36a1955382	112116	released
77999c15-df38-4df4-a7a6-f40eab6b4d0b	77999c15-df38-4df4-a7a6-f40eab6b4d0b.vep.vcf.gz	128a6391b4f5973950e727924dc64e48	396340	released
64ee0a3e-f4e5-47e0-aae0-8531cab23947	64ee0a3e-f4e5-47e0-aae0-8531cab23947.vcf.gz	ba61d67eff32c7d7656aa79ec1a84b53	31072	released
755fbd5b-27ec-4902-bbba-a4fc83c373df	755fbd5b-27ec-4902-bbba-a4fc83c373df.vcf.gz	acd77cd6ea7cfd5aa3be755e88e21928	122376	released
0b789594-f824-44a4-80fb-11ed38a71260	nationwidechildrens.org_ssf.TCGA-DK-AA6U.xml	4af78c1bfce1b915bd9bad8a598a5119	16602	released
aeba3925-f8de-4217-bc4a-e5a30bf1bf46	TCGA-ZF-AA51-01A-11-A459-20_RPPA_data.tsv	a3bf8628d24ff1cd51ecf9fe30aba264	22108	released
e1c7b729-c138-42e6-b529-55a890458f80	e1c7b729-c138-42e6-b529-55a890458f80.vep.vcf.gz	6f05f458dd5d94e4406d8ec883bdef5b	1642046	released
beb70ecf-33cd-4c8c-be14-28dbbd8bc2cb	8bdf08d2-3506-4e2d-bcec-629f6dd0b82c.FPKM.txt.gz	8ea2582b10dc9ac63ff7a15539a963b8	535400	released
5b3ef667-74d9-48d7-aa81-f0ae0137515e	C500.TCGA-GU-AATP-10A-01D-A394-08.1_gdc_realn.bam	490c806aa0f6551ef8a5deb2986bb21a	10114520663	released
421536c8-f773-4ba5-9251-aac38ef5fb1d	WHIPS_p_1TCGA_220_235_N_GenomeWideSNP_6_G10_1231014.nocnv_grch38.seg.v2.txt	573b8045529755c115fb9c11c7d2df1b	4008	released
b3ec304c-f28d-4006-909d-4a54ae8d241e	nationwidechildrens.org_biospecimen.TCGA-CU-A3YL.xml	82d7e4fe4d150ffe86427b8739271f74	60840	released
1447b44d-acef-47aa-8a7a-815a43ca98f1	CODON_p_TCGA_293_294_295_N_GenomeWideSNP_6_H03_1343712.nocnv_grch38.seg.v2.txt	e42b2fa21548279597372a63ed079193	4034	released
b4f62cc8-aad0-439e-875a-01346002ac85	nationwidechildrens.org_ssf.TCGA-2F-A9KP.xml	682f6d519c519bf2a37be969b00c50b7	16292	released
1e6ae897-fcef-4c4d-984a-89bd1498d985	TCGA-XF-AAN8-01Z-00-DX1.2962EEBB-A4F1-4958-85C9-480B7CA769A8.svs	59cc2894c297140b0f96c4ee75747ae7	1255340721	released
986783bf-f273-4631-a96d-3c271b00bf9c	986783bf-f273-4631-a96d-3c271b00bf9c.vep.vcf.gz	2f70d7a8f92fe97cccaffcd193ce912b	550024	released
021f9299-1bb3-48b0-a540-82933ff6ee0f	nationwidechildrens.org_clinical.TCGA-FD-A6TB.xml	f5f71738b75754dbced39e98161f49c5	37077	released
21f88b65-d536-411e-b322-2e984596226d	15a2b972-3034-4456-b88f-960c9de9a7aa.htseq.counts.gz	a50eda26c10b20d39796522d1304e4e5	254096	released
daba1079-76e1-4b2d-b572-13c0efd5c5cc	17a1bd88-a4c7-446f-8097-3a5142d0f5b9.htseq.counts.gz	ad2899f3309579da82477a18c6d5c6c0	252524	released
d5e61fa8-0432-448e-89a9-864f4170f1f5	fd324ce0-1249-461e-a378-c1c2e462c9ae_gdc_realn_rehead.bam	919e7fcbbde31d0a1c30e92e1de6c9b0	4766513265	released
34397d9b-60e4-4fbe-87d7-d4ffa370e3a2	TCGA-BLCA.71f5f22a-4c59-44c6-94e3-bcbac255cda1.ascat2.allelic_specific.seg.txt	37e27acc6c7019f27155798fe17503a3	13153	released
dfe15589-271b-4fc3-82a5-d95c96be260c	C500.TCGA-BT-A20R-01A-12D-A16O-08.2_gdc_realn.bam	1d71d5cce30dbc0bf1062493a0b828ff	9465398040	released
ae0f30e7-3537-4a3f-9619-afa1fd73a437	LOLLS_p_TCGASNP_223_225_N_GenomeWideSNP_6_E11_1152036.grch38.seg.v2.txt	de06570b6f00054d38f93dd3fda5b828	26114	released
f334415d-428f-4db5-8229-1d3a5e4427a1	C500.TCGA-DK-A1AG-01A-11D-A13W-08.7_gdc_realn.bam	9aecab1c3665303cff7685f5bfe47cad	21865537931	released
69b0ed23-b92b-4d32-8e5b-b8b845026ce3	nationwidechildrens.org_clinical.TCGA-CU-A0YN.xml	ada1df84812ba5d25c60993c345b1777	32828	released
8294a6a9-97cd-4bd0-aeb3-7e820b240fd3	LOLLS_p_TCGASNP_223_225_N_GenomeWideSNP_6_B09_1151994.nocnv_grch38.seg.v2.txt	ba008edc64ec0162eaa5833dc9ee5908	4700	released
a363e119-4d84-4db5-9091-8bd67443b909	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_H06_1487076.nocnv_grch38.seg.v2.txt	ceaad9bcebe5910456cf9f42ebfc22cd	6095	released
436fab33-bffc-4a76-8540-37be3d57abd0	nationwidechildrens.org_ssf.TCGA-FD-A3B6.xml	ec85027a6982e915db717f707bd27158	16974	released
695eebf7-47f4-40e0-9aec-1050079c7bc3	f54491d7-3002-4272-ae5e-8f4c1d132f01.mirbase21.mirnas.quantification.txt	59e812662b9f9163ad01d4be6dd26d53	50401	released
053b8b70-9cb6-412e-8507-6182dd86367a	jhu-usc.edu_BLCA.HumanMethylation450.6.lvl-3.TCGA-BT-A2LA-01A-11D-A18G-05.gdc_hg38.txt	68ddcabeae07edcd517aa171f43362a5	141327472	released
9c007da8-6744-448a-9f2a-fb0745800e7c	9c007da8-6744-448a-9f2a-fb0745800e7c.vcf.gz	0d0e485319bf2095b4ce771c818a2af3	49572	released
c89d26a7-9f6d-470e-9614-be01118ca88a	TCGA-BLCA.13479bc8-9ffa-4646-8580-27a6b86e2bdb.ascat2.allelic_specific.seg.txt	c28f71a1a5156799f9fdfe92997f7df7	15595	released
7896141d-ec5a-414e-a777-e995663d8074	C500.TCGA-4Z-AA87-10A-01D-A394-08.1_gdc_realn.bam	9fa86843110abcf50c5b6ea60d87959c	9072930162	released
dc845911-ee97-439b-abfb-1345a9f05098	AMAZE_p_TCGASNP_b86_87_88_N_GenomeWideSNP_6_F04_735574.grch38.seg.v2.txt	78e60ea0df66c60ba677f9870c57169a	23820	released
0c42981e-ef6d-489c-9cbf-ff93eb653889	b1aec3cf-8260-4a8d-a980-b7409815ac6a.mirbase21.mirnas.quantification.txt	c7858e8e7f2b78938819150d1ecc473d	50343	released
230a5827-6879-4598-a117-71952ebd2b55	TCGA-GD-A76B-01A-11R-A32J-13_mirna_gdc_realn.bam	ff91b51a923cb0ba9297b1db62292340	316734497	released
